2012-01-03,1.008279874213836
2012-01-04,1.0113459119496853
2012-01-05,1.0295314465408802
2012-01-06,1.013941823899371
2012-01-09,1.0258537735849063
2012-01-10,1.0110408805031441
2012-01-11,1.0398144654088044
2012-01-12,1.0212106918238983
2012-01-13,1.0202814465408805
2012-01-17,1.0086996855345904
2012-01-18,1.0318789308176097
2012-01-19,1.0323773584905664
2012-01-20,1.0095738993710681
2012-01-23,1.0061776729559737
2012-01-24,1.0148757861635203
2012-01-25,1.0134371069182386
2012-01-26,1.0046383647798747
2012-01-27,1.033514150943395
2012-01-30,1.0327940251572338
2012-01-31,1.0273396226415081
2012-02-01,1.0275707547169817
2012-02-02,1.0216147798742128
2012-02-03,0.9939433962264149
2012-02-06,0.99984748427673
2012-02-07,0.9985078616352205
2012-02-08,0.992506289308174
2012-02-09,0.9798034591194961
2012-02-10,1.0220566037735836
2012-02-13,1.0179135220125783
2012-02-14,1.004707547169812
2012-02-15,0.9966367924528314
2012-02-16,1.0203867924528294
2012-02-17,0.9919166666666666
2012-02-21,1.000449685534591
2012-02-22,1.0015330188679241
2012-02-23,0.9972122641509421
2012-02-24,0.9941556603773589
2012-02-27,0.9871729559748437
2012-02-28,0.9639921383647798
2012-02-29,0.9544602446483186
2012-03-01,0.9802584097859328
2012-03-02,0.9809480122324175
2012-03-05,0.9975948012232418
2012-03-06,1.0203516819571856
2012-03-07,1.0402737003058102
2012-03-08,1.0248409785932704
2012-03-09,1.0212568807339428
2012-03-12,1.0231330275229344
2012-03-13,1.0118623853211002
2012-03-14,1.0079159021406734
2012-03-15,1.0035000000000007
2012-03-16,0.9888226299694187
2012-03-19,1.0018440366972479
2012-03-20,1.0062859327217126
2012-03-21,1.0066131498470954
2012-03-22,0.992729357798165
2012-03-23,1.017408256880732
2012-03-26,0.994481651376145
2012-03-27,0.9959923547400605
2012-03-28,0.9830061162079528
2012-03-29,0.9880779816513765
2012-03-30,0.9647614678899094
2012-04-02,0.96633639143731
2012-04-03,0.9461085626911315
2012-04-04,0.9838608562691123
2012-04-05,0.9849006116207955
2012-04-09,1.0064311926605494
2012-04-10,1.0009724770642205
2012-04-11,1.0103302752293566
2012-04-12,1.008331804281347
2012-04-13,0.998810397553516
2012-04-16,0.9836452599388382
2012-04-17,0.9835275229357796
2012-04-18,0.9985749235474004
2012-04-19,1.0012431192660551
2012-04-20,1.0162737003058104
2012-04-23,1.0391941896024461
2012-04-24,1.0264969418960228
2012-04-25,1.0015565749235467
2012-04-26,1.0110061162079496
2012-04-27,0.9753776758409797
2012-04-30,0.9579021406727833
2012-05-01,0.9543990825688088
2012-05-02,0.9521850152905195
2012-05-03,0.9665703363914381
2012-05-04,0.9724785932721716
2012-05-07,0.9787262996941902
2012-05-08,0.9800229357798171
2012-05-09,0.9928394495412858
2012-05-10,0.9640825688073401
2012-05-11,0.9546238532110096
2012-05-14,0.9499633027522933
2012-05-15,0.9731605504587165
2012-05-16,0.9655764525993873
2012-05-17,0.9960688073394498
2012-05-18,1.0119678899082563
2012-05-21,1.0267538226299693
2012-05-22,1.004455657492354
2012-05-23,1.0203226299694186
2012-05-24,0.9711314984709478
2012-05-25,0.9710489296636081
2012-05-29,0.9561177370030597
2012-05-30,0.9726009174311937
2012-05-31,1.004544342507644
2012-06-01,1.0105718654434255
2012-06-04,1.0426162079510692
2012-06-05,1.0317293577981634
2012-06-06,1.003148318042815
2012-06-07,0.9687568807339464
2012-06-08,0.9941941896024455
